,0
2912,@ericbolling
2913,tonight
2915,8pm
2918,@oreillyfactor.
2919,enjoy!
2922,promising
2925,new
2926,legacy
2928,america.
2930,going
2932,create
2934,new
2935,american
2936,future.
2937,thank
2939,ohio!
2940,#imwithyou
2941,https://t.co/tugccsxvoy
2942,thank
2948,morning
2949,@americanlegion.
2951,enjoyed
2953,time
2955,everyone!
2956,#alconvention2016
2957,https://t.co/19tzei6ebb
2958,poll
2959,numbers
2960,way
2962,-
2963,making
2964,big
2965,progress!
2966,thank
2969,@foxandfriends
2972,great
2973,review
2976,speech
2978,immigration
2979,last
2980,night.
2981,thank
2983,also
2986,great
2987,people
2989,arizona!
2990,mexico
2991,will
2992,pay
2995,wall!
2998,trump
2999,"administration,"
3001,called
3002,#americafirst!
3003,"#imwithyou
https://t.co/qfhfcqg0wa"
3004,hillary
3005,clinton
3009,strength
3012,stamina
3014,make
3015,america
3016,great
3017,again!
3018,"#americafirst
https://t.co/g1mulrjhw9"
3020,will
3023,"amnesty!
#makeamericagreatagain"
3024,"#imwithyou
https://t.co/vvhzsdcbla"
3025,mexico
3026,will
3027,pay
3030,wall
3031,-
3032,"100%!
#makeamericagreatagain"
3033,"#imwithyou
https://t.co/psfupzz0xp"
3034,rt
3035,@loudobbs:
3038,watching
3040,leader
3044,first
3045,time
3047,three
3048,presidencies
3049,will
3050,put
3051,america
3053,americans
3054,first!
3055,@realdonaldtrump…
3056,rt
3057,@anncoulter:
3059,hear
3060,churchill
3063,nice
3064,turn
3066,"phrase,"
3068,trump's
3069,immigration
3070,speech
3074,magnificent
3075,speech
3076,ever
3077,given.
3078,just
3079,arrived
3081,arizona!
3082,"#imwithyou
https://t.co/mt3ww61ys5"
3083,great
3084,trip
3086,mexico
3087,today
3088,
3089,-
3090,wonderful
3091,leadership
3093,high
3094,quality
3095,people!
3096,look
3097,forward
3100,next
3101,meeting.
3102,hillary
3103,clinton
3105,go
3107,"louisiana,"
3109,now
3112,go
3114,mexico.
3119,drive
3121,stamina
3123,make
3124,america
3125,great
3126,again!
3127,former
3128,president
3129,vicente
3130,"fox,"
3133,railing
3136,visit
3138,mexico
3139,"today,"
3140,also
3141,invited
3145,apologized
3147,using
3149,"""f"
3150,"bomb."""
3151,thank
3153,washington!
3154,"together,"
3156,will
3157,make
3158,america
3159,safe
3161,great
3162,again!
3163,#imwithyou
3164,#americafirst
3165,https://t.co/cwdqnisyh4
3168,accepted
3170,invitation
3172,president
3173,enrique
3174,pena
3175,"nieto,"
3177,"mexico,"
3179,look
3181,much
3182,forward
3184,meeting
3186,tomorrow.
3187,rt
3188,@rsbnetwork:
3191,already
3192,live
3194,"everett,"
3195,wa
3198,trump
3199,rally.
3200,come
3201,join
3202,us-
3204,cameras
3205,tonight!
3206,#trumpineverett
3207,"

https://t.co/r…"
3208,rt
3209,@drudge_report:
3210,reuters
3211,poll:
3212,
3213,"clinton,"
3214,trump
3216,tied
3217,up...
3218,https://t.co/htcxcta5t7
3219,thank
3221,north
3222,carolina!
3223,#maga
3224,https://t.co/1owrfnhe0u
3225,thank
3227,america!
3228,"#maga
https://t.co/fljbvvbwkr"
3229,https://t.co/epjw9jlckm
3230,"""@meequalsfree:"
3231,looking
3232,forward
3234,seeing
3236,again!
3237,everett
3241,packed
3242,house!
3243,@realdonaldtrump
3244,
3245,"@mike_pence"""
3247,day
3248,one
3250,said
3254,going
3256,build
3258,great
3259,wall
3262,southern
3263,"border,"
3265,much
3266,more.
3267,stop
3268,illegal
3269,immigration.
3270,watch
3271,wednesday!
3272,join
3275,thursday
3277,"wilmington,"
3278,ohio
3280,noon!
3281,"#imwithyou
tickets:"
3282,https://t.co/66bfvtiwf1
3283,https://t.co/fdajl5wvge
3284,join
3287,wednesday
3289,"phoenix,"
3290,arizona
3292,6pm!
3293,"#imwithyou
tickets:"
3294,https://t.co/1jatilh2k7
3295,https://t.co/vwknxo1tnq
3296,#makeamericagreatagain
3297,#imwithyou
3298,https://t.co/ioymdjvwhf
3300,will
3301,repeal
3303,replace
3305,horrible
3306,disaster
3307,known
3309,#obamacare!
3310,https://t.co/yzrtprqrnc
3311,#crookedhillary
3312,https://t.co/vxhcc8papy
3313,now
3315,african-americans
3317,seeing
3320,bad
3321,job
3322,hillary
3323,type
3324,policy
3326,management
3328,done
3331,"inner-cities,"
3333,want
3334,trump!
3335,crooked
3336,hillary's
3337,brainpower
3339,highly
3340,overrated.probably
3343,decision
3344,making
3347,bad
3348,"or,"
3350,stated
3352,bernie
3353,"s,"
3356,bad
3357,judgement
3359,anyone
3360,know
3362,crooked
3363,"hillary,"
3365,tried
3367,"hard,"
3369,unable
3371,pass
3373,bar
3374,exams
3376,washington
3377,d.c.
3380,forced
3382,go
3383,elsewhere
3384,"""@pmnorlando:"
3385,@realdonaldtrump
3387,know
3390,one
3391,voting
3393,crooked
3394,hillary!
3396,rallies
3398,held
3400,(blank)
3401,
3402,&amp;
3404,still
3406,room.
3407,"""@rhondar:"
3408,thank-you
3409,clarence
3410,henderson
3412,telling
3413,@cnn
3415,know
3416,racism
3417,&amp;
3420,donaldtrump
3421,https://t.co/fsbpxzu8gu
3422,via
3423,"@breitbartnews"""
3424,"""@patrici:"
3425,crowd
3427,trump
3428,rally
3430,"akron,"
3431,ohio
3434,sea
3436,"women,"
3437,"minorities,"
3438,"independents,"
3439,dems
3440,https://t.co/wm7hv8wpgk
3441,via
3442,@gatewaypundit
3443,inner-city
3444,crime
3446,reaching
3447,record
3448,levels.
3449,african-americans
3450,will
3451,vote
3453,trump
3456,know
3458,will
3459,stop
3461,slaughter
3462,going
3463,on!
3464,look
3466,bad
3469,getting!
3471,much
3473,"crime,"
3475,many
3477,"shootings,"
3478,will
3480,take
3482,african-americans
3484,latinos
3486,vote
3487,trump=safe!
3489,will
3491,making
3493,major
3494,speech
3496,illegal
3497,immigration
3499,wednesday
3502,great
3503,state
3505,arizona.
3506,big
3507,"crowds,"
3508,looking
3511,larger
3512,venue.
3514,think
3517,"candidates,"
3518,crooked
3519,hillary
3521,"myself,"
3523,release
3524,detailed
3525,medical
3526,records.
3530,problem
3533,so!
3534,hillary?
3535,today
3538,53rd
3539,anniversary
3542,march
3544,washington
3545,-
3546,today
3548,honor
3550,enduring
3551,fight
3553,"justice,"
3554,equality
3556,opportunity.
3557,rt
3558,@foxnews:
3559,poll:
3560,@realdonaldtrump
3561,vs.
3562,@hillaryclinton
3563,among
3564,white
3565,evangelicals.
3566,https://t.co/6ohwih1q24
3567,thank
3569,arizona!
3570,#votetrump
3571,https://t.co/v8vlxdd0fo
3572,join
3574,tuesday
3576,"everett,"
3577,washington
3580,xfinity
3581,arena!
3582,tickets:
3583,https://t.co/abqgysdcyt
3584,https://t.co/sn08gnd0lq
3585,"""@lindaharden:"
3586,@realdonaldtrump
3587,america
3588,loves
3589,trump
3591,@mike_pence
3592,--
3593,praying
3596,every
3597,day.
3598,stay
3599,strong.
3600,#trumppence2016
3601,#neverhillary
3602,national
3603,debt
3604,"
january"
3605,2009
3606,=
3607,$10.6
3608,"trillion
august"
3609,2016
3610,=
3611,$19.4
3612,trillion
3613,https://t.co/dkavalfgaj
3617,honor
3621,amazing
3622,root
3623,family
3624,join
3627,iowa.
3632,inspired
3635,courage
3636,&amp;
3637,bravery.
3638,https://t.co/p4qvgguyvz
3639,thank
3641,iowa!
3642,#imwithyou
3643,https://t.co/3bif6jbtkk
3644,just
3645,landed
3647,iowa
3649,attend
3651,great
3652,event
3654,honor
3656,wonderful
3657,senator
3658,@joniernst.
3659,look
3660,forward
3667,friends.
3669,condolences
3671,dwyane
3672,wade
3675,"family,"
3678,loss
3680,nykea
3681,aldridge.
3686,thoughts
3688,prayers.
3689,dwyane
3690,wade's
3691,cousin
3693,just
3694,shot
3696,killed
3697,walking
3699,baby
3701,chicago.
3702,just
3707,saying.
3708,african-americans
3709,will
3710,vote
3711,trump!
3712,"""@goldjazz559:"
3713,#blackmenforbernie
3714,leader:
3715,#hillary2016
3716,‘no
3717,regard
3719,black
3720,race’
3721,https://t.co/m8952ly3jb
3722,via
3723,@dailycaller
3724,#blacksfortrump
3725,"""@diamondandsilk:"
3726,crooked
3727,hillary
3728,getting
3729,desperate.
3731,tv
3732,bashing
3733,trump.
3734,"@cnn,"
3736,forgot
3739,said
3741,kkk
3742,member
3745,mentor.
3746,heroin
3747,overdoses
3749,taking
3752,children
3754,others
3757,midwest.
3758,coming
3762,southern
3763,border.
3765,need
3766,strong
3767,border
3768,&amp;
3769,wall!
3770,new
3771,polls
3772,-
3773,join
3775,movement
3776,"today.
https://t.co/3kwol20zmm"
3777,#imwithyou
3778,https://t.co/numii7w99t
3779,join
3780,us
3781,via
3783,new
3784,#americafirst
3785,app!
3786,#trumppence16
3787,https://t.co/fcclqsckdy
3788,https://t.co/0angxb2bri
3789,will
3792,"phoenix,"
3793,arizona
3795,wednesday.
3796,changing
3797,venue
3799,much
3800,larger
3801,one.
3802,demand
3804,unreal.
3805,polls
3806,looking
3807,great!
3808,#imwithyou
3809,thank
3811,@teamtrump
3812,florida.
3813,keep
3815,"updated,"
3817,lets
3818,get
3820,"100,000"
3821,registered
3822,"voters!
#makeamericagreatagain"
3823,
3824,https://t.co/lseaaqxja9
3826,will
3828,interviewed
3830,@kimguilfoyle
3831,"
at"
3832,7pm
3834,@foxnews.
3835,#enjoy!
3836,army
3837,training
3838,slide
3839,lists
3840,hillary
3841,clinton
3843,insider
3844,threat:
3845,https://t.co/cqtso2etjf
3846,meet
3848,‘trumpocrats’:
3849,lifelong
3850,democrats
3851,breaking
3852,w/
3853,party
3855,hillary
3857,support
3858,donald
3859,trump
3861,president:
3862,https://t.co/g2n3jjwv8a
3863,"""hillary"
3864,clinton
3865,deleted
3866,emails
3867,using
3868,program
3869,intended
3871,prevent
3872,"recovery"""
3873,#crookedhillary
3874,https://t.co/d0mebjxbwn
3876,quickly
3877,people
3878,forget
3880,crooked
3881,hillary
3882,called
3883,african-american
3884,youth
3885,"""super"
3886,"predators"""
3887,-
3890,apologized?
3894,proud
3897,brought
3899,subject
3901,illegal
3902,immigration
3903,back
3906,discussion.
3909,big
3910,problem
3913,country-i
3914,will
3915,solve
3916,wonderful
3917,@pastormarkburns
3919,attacked
3920,viciously
3922,unfairly
3924,@msnbc
3926,crazy
3927,@morningmika
3929,low
3930,ratings
3931,@morning_joe.
3932,apologize!
3935,african-americans
3937,hispanics
3940,lose
3942,going
3944,me.
3945,look
3948,"poverty,"
3949,crime
3951,educational
3952,statistics.
3954,will
3955,fix
3956,it!
3957,crooked
3958,hillary
3959,will
3960,never
3962,able
3964,solve
3966,problems
3968,"poverty,"
3969,education
3971,safety
3972,within
3974,african-american
3975,&amp;
3976,hispanic
3977,communities
3979,clinton's
3982,real
3983,"predators...
https://t.co/fr0gftzvvz"
3984,"""@lewenskimo:"
3986,opponent
3988,run
3991,"ideas,"
3992,now
3993,resorts
3995,personal
3996,attacks
3998,you.
3999,every
4000,amercan
4001,"knows,"
4003,represent
4004,"hope!!"""
4005,"""hillary"
4006,clinton
4007,needs
4009,address
4011,racist
4012,undertones
4015,2008
4016,"campaign."""
4017,#flashbackfriday
4018,https://t.co/mjqp0rcnzh
4019,"""@donaldjtrumpjr:"
4020,company
4021,gouging
4022,price
4024,epipens
4027,clinton
4028,foundation
4029,donor
4031,partner
4032,https://t.co/hhlngnlgmn
4033,via
4034,"dailycaller"""
4035,"""@foxnation:"
4036,flashback:
4037,hillary
4038,clinton
4039,praised
4040,former
4041,kkk
4042,member
4043,robert
4044,byrd
4046,'friend
4048,mentor':
4049,"https://t.co/e0hb2rlb1x"""
4050,clinton
4051,corruption
4054,sabotage
4057,inner
4058,cities.
4059,"
full"
4060,speech
4061,transcript:
4062,https://t.co/npswt6lbg3
4063,hillary
4064,clinton
4066,knows
4069,make
4071,speech
4076,hit
4078,me.
4080,"policy,"
4082,always
4084,short
4085,(stamina).
4086,media
4087,gives
4090,pass!
4091,hrc
4093,using
4095,oldest
4096,play
4099,dem
4100,playbook-
4103,policies
4104,"fail,"
4107,left
4108,w/this
4109,one
4110,tired
4111,"argument!
https://t.co/fnbcmmwltn"
4112,hillary
4113,clinton
4115,using
4116,race-baiting
4118,try
4120,get
4121,african-american
4122,voters-
4125,know
4129,talk
4132,action!
4133,hillary
4134,clinton's
4135,short
4136,speech
4138,pandering
4141,worst
4142,instincts
4145,society.
4149,ashamed
4151,herself!
4152,just
4153,watched
4154,recap
4156,#crookedhillary's
4157,speech.
4159,short
4161,lies.
4166,one
4167,fear-mongering!
4169,many
4172,african-american
4173,community
4177,"badly,"
4178,poverty
4180,crime
4181,way
4182,"up,"
4183,employment
4185,jobs
4186,way
4187,down:
4189,will
4190,fix
4191,"it,"
4192,promise
4193,poll
4194,numbers
4196,starting
4198,look
4200,good.
4201,leading
4203,florida
4204,@cnn
4205,arizona
4207,big
4208,jump
4210,utah.
4212,numbers
4213,"rising,"
4214,national
4215,way
4216,up.
4217,wow!
4218,"""@trump_videos:"
4219,.@nigel_farage
4222,#brexit
4223,fame
4224,-
4226,can
4228,this!
4230,can
4231,#maga
4233,@realdonaldtrump
4234,"https://t.co/1qyuc8zykj"""
4235,thoughts
4237,prayers
4240,great
4241,people
4243,indiana.
4245,will
4246,prevail!
4247,great
4248,governor
4249,@mike_pence
4252,indiana
4254,help
4255,lead
4257,relief
4258,efforts
4260,tornadoes
4261,struck.
4262,true
4263,leadership.
4264,will
4267,#hannity
4268,@
4269,10pe
4270,@foxnews-
4271,discussing
4272,various
4273,subjects
4274,including
4275,immigration-if
4276,"elected,"
4278,will
4279,#buildthewall
4280,&amp;
4281,enforce
4283,laws!
4284,thank
4288,"support!
#americafirst"
4289,#imwithyou
4290,https://t.co/n8fshwyt2g
4292,great
4293,afternoon
4295,"tampa,"
4296,florida.
4297,thank
4298,you!
4299,#trumppence16
4300,https://t.co/k5mbacnfr1
4301,new
4302,national
4303,poll
4304,released.
4305,join
4307,movement
4308,&amp;
4309,together
4311,will
4312,#makeamericagreatagain!
4313,"
https://t.co/3kwol2ibaw"
4314,https://t.co/rnu1fkn274
4315,great
4316,new
4317,poll
4318,florida
4319,-
4320,thank
4321,you!
4322,#makeamericagreatagain
4323,https://t.co/7tkpe388bc
4325,will
4327,let
4329,families
4332,remembrance
4333,project
4334,down!
4335,"
#makeamericasafeagain
https://t.co/emusftg6rp
https://t.co/fhpr44wixx"
4337,thoughts
4339,prayers
4343,victims
4345,families
4348,affected
4350,two
4351,powerful
4352,earthquakes
4354,italy
4356,myanmar.
4357,thank
4359,travis
4360,"county,"
4361,"texas!
#makeamericagreatagain"
4362,https://t.co/zbnyznb0eo
4363,will
4365,participating
4368,town
4369,hall
4370,tonight
4372,@seanhannity
4374,10pme
4376,"austin,"
4377,texas.
4378,enjoy!
4379,https://t.co/8zbneb0pgk
4381,"austin,"
4382,texas
4387,amazing
4388,border
4389,patrol
4390,agents.
4392,will
4394,let
4396,down!
4397,https://t.co/u28hnptjm9
4398,https://t.co/7imvh69fnb
4399,join
4402,"tampa,"
4403,florida-
4404,tomorrow
4406,1pme!
4407,tickets:
4408,https://t.co/iweaiwkgtr
4409,https://t.co/llyaw6nxsp
4410,president
4411,obama
4414,gone
4416,louisiana
4417,days
4418,"ago,"
4419,instead
4421,golfing.
4423,"little,"
4425,late!
4426,hillary
4427,clinton
4428,strongly
4429,stated
4430,
4434,"""absolutely"
4436,"connection"""
4439,private
4440,work
4445,state
4446,department.
4447,lie!
4451,reported
4453,virtually
4454,"everyone,"
4458,"fact,"
4459,
4462,media
4463,pile
4469,worst
4471,american
4472,political
4473,history!
4476,now
4478,texas
4481,big
4482,fundraiser
4485,republican
4486,party
4489,@foxnews
4490,special
4493,border
4496,victims
4498,border
4499,crime!
4501,@washingtonpost
4502,quickly
4503,put
4504,together
4506,hit
4507,job
4508,book
4510,me-
4511,comprised
4513,copies
4518,inaccurate
4519,stories.
4521,"buy,"
4522,boring!
4523,.@anncoulter's
4524,new
4525,"book,"
4526,'in
4527,trump
4529,"trust,"
4530,comes
4532,tomorrow.
4533,people
4535,saying
4537,terrific
4538,-
4539,knowing
4540,ann
4543,sure
4545,is!
4546,just
4547,leaving
4548,"akron,"
4549,"ohio,"
4552,packed
4553,rally.
4554,amazing
4555,people!
4556,going
4557,now
4559,texas.
4560,great
4561,meeting
4563,active
4564,&amp;
4565,retired
4566,law
4567,enforcement
4568,officers-
4571,fraternal
4572,order
4574,police
4575,lodge
4577,"akron,"
4578,ohio.
4579,https://t.co/euwhdc644r
4580,statement
4582,clinton
4583,"foundation:
https://t.co/2twuzrb9om"
4584,will
4586,interviewed
4588,@foxandfriends
4590,8:30
4591,a.m.
4592,eastern.
4593,enjoy!
4595,"day,"
4597,things
4598,calm
4599,"down,"
4601,tell
4603,real
4604,story
4606,@joenbc
4610,insecure
4611,long-time
4612,"girlfriend,"
4613,@morningmika.
4614,two
4615,clowns!
4616,tried
4617,watching
4618,low-rated
4619,@morning_joe
4621,"morning,"
4622,
4623,unwatchable!
4624,@morningmika
4628,"wall,"
4630,neurotic
4634,bright
4635,mess!
4636,"""@realbill2016:"
4637,@realdonaldtrump
4638,@brainykid2010
4639,@shl
4640,trump
4641,leading
4642,la
4643,times
4644,poll
4645,"https://t.co/908ulxciwz"""
4646,"""@brainykid2010:"
4647,@shl
4648,@realdonaldtrump
4650,ad
4652,actually
4654,"good!"""
4655,"""@55lidsville:"
4656,
4657,#teamtrump
4658,@kellyannepolls
4660,need
4662,show
4664,crowds
4667,rallies
4668,use
4669,periscope!
4670,show
4671,hc's
4672,139
4673,yt
4674,viewers
4675,vs
4676,dt
4677,"38k"""
4678,"""@sinabunz_tm:"
4679,@realdonaldtrump
4680,trump
4681,victory
4683,november!
4684,
4685,#maga
4686,"#trumppence16"""
4687,"""@jimbos2002:"
4688,
4689,@morning_joe
4690,video:
4691,hillary
4692,referring
4694,blacks
4696,super
4697,predators
4699,need
4702,brought
4704,heel.
4705,"https://t.co/pmihwaymrw"""
4707,heard
4709,@morning_joe
4712,nice
4714,friday
4717,little
4718,donny
4719,"d,"
4721,big
4722,failure
4724,tv
4725,(&amp;
4726,someone
4728,"helped),"
4730,nasty.
4731,irrelevant!
4732,crooked
4733,hillary
4735,flooding
4737,airwaves
4739,false
4741,misleading
4742,ads
4743,-
4745,paid
4749,bosses
4751,wall
4752,street.
4753,media
4755,protecting
4756,her!
4760,drawing
4762,big
4764,enthusiastic
4765,"crowds,"
4768,media
4769,refuses
4771,show
4773,discuss
4774,them.
4775,something
4777,big
4779,happening!
4780,"together,"
4783,going
4785,make
4786,america
4787,safe
4789,great
4790,"again!
https://t.co/putn4kfhdk"
4791,"""@eyecandytmgayle:"
4792,@realdonaldtrump
4793,please
4794,oh
4795,please
4796,take
4798,charlotte
4799,nc
4800,speech
4801,across
4803,swing
4804,states
4805,....
4806,sooo
4807,"powerful"""
4808,
4809,good!
4810,"""@j58golf:"
4811,@realdonaldtrump
4814,great
4815,week.
4820,will
4821,get
4825,white
4826,"house!"""
4828,will
4829,bring
4830,america
4831,together
4833,one
4834,country
4836,–
4837,united
4839,americans
4841,common
4842,purpose
4844,common
4845,dreams.
4846,#maga
4847,will
4849,back
4850,soon
4851,virginia.
4854,going
4856,make
4857,america
4858,great
4859,again!
4860,#trumppence16
4861,https://t.co/iu4jpsi0rz
4862,will
4864,interviewed
4866,@judgejeanine
4868,9:00
4869,p.m.
4870,enjoy!
4871,just
4872,leaving
4873,virginia
4874,-
4875,really
4876,big
4877,"crowd,"
4878,great
4879,enthusiasm!
4880,thank
4882,@jerryjrfalwell-
4883,will
4884,see
4886,soon.
4887,#trumppence16
4888,"
https://t.co/epfsjckckq"
4889,"""@catonglass:"
4890,"200,000"
4891,new
4892,followers
4894,@realdonaldtrump.
4896,"10,800,000"
4898,"11,000,000,"
4902,last
4903,ten
4904,days
4906,so!
4907,#maga
4908,#alwaystrump
4909,.@franklin_graham
4910,@billynungesser
4911,@samaritanspurse-
4913,humbled
4916,time
4917,w/
4918,you.
4923,thoughts
4924,&amp;
4925,prayers.
4926,https://t.co/i6xgsezlwv
4929,one
4930,nation.
4932,one
4933,"hurts,"
4936,hurt.
4938,must
4940,work
4941,together-to
4942,lift
4945,"up.
#standwithlouisiana"
4946,https://t.co/ob7j2obwhq
4947,#whereshillary?
4948,sleeping!!!!!
4949,thank
4951,michigan.
4955,movement.
4958,going
4960,make
4961,america
4962,safe
4964,great
4965,again!
4966,#trumppence16
4967,https://t.co/vp3eqf3zbb
4968,great
4969,job
4971,@erictrump
4973,interview
4975,@billhemmer
4977,@foxnews.
4978,#imwithyou
4979,#trumptrain
4980,thank
4983,everyone
4988,nice
4989,"comments,"
4991,"twitter,"
4992,pundits
4994,otherwise
4997,speech
4998,last
4999,night.
5001,reporting
5004,failing
5005,@nytimes
5006,gets
5007,worse
5009,worse
5012,day.
5013,"fortunately,"
5017,dying
5018,newspaper.
5019,thank
5022,nc
5024,last
5025,evenings
5026,great
5027,reception.
5029,speech
5032,great
5033,success.
5034,heading
5035,now
5037,louisiana
5038,&amp;
5039,another
5040,speech
5041,tonight
5043,mi.
5046,one
5047,nation.
5049,one
5050,state
5051,"hurts,"
5054,hurt.
5056,must
5058,work
5059,together
5060,-
5062,lift
5065,up.
5066,https://t.co/xodkw5x3wy
5067,thank
5069,"charlotte,"
5070,north
